101000000014096,SIYARAM SILK MILLS LTD,0,1,0.05,INE076B01028,0915-1530|1815-1915:17,2021-09-23,,NSE:SIYSIL-EQ,10,10,14096,SIYSIL
101000000014101,PTL ENTERPRISES LTD,0,1,0.05,INE034D01031,0915-1530|1815-1915:17,2021-09-23,,NSE:PTL-EQ,10,10,14101,PTL
101000000014106,AUTOLINE INDUSTRIES LTD,0,1,0.05,INE718H01014,0915-1530|1815-1915:17,2021-09-23,,NSE:AUTOIND-EQ,10,10,14106,AUTOIND
101000000014111,NETWORK18 MEDIA & INV LTD,0,1,0.05,INE870H01013,0915-1530|1815-1915:17,2021-09-23,,NSE:NETWORK18-EQ,10,10,14111,NETWORK18
101000000014116,GANDHI SPL. TUBES LTD,0,1,0.05,INE524B01027,0915-1530|1815-1915:17,2021-09-23,,NSE:GANDHITUBE-EQ,10,10,14116,GANDHITUBE
10100000001412,HSIL LIMITED,0,1,0.05,INE415A01038,0915-1530|1815-1915:17,2021-09-23,,NSE:HSIL-EQ,10,10,1412,HSIL
101000000014125,OMAX AUTOS LTD,0,1,0.05,INE090B01011,0915-1530|1815-1915:17,2021-09-23,,NSE:OMAXAUTO-BE,10,10,14125,OMAXAUTO
101000000014134,PITTI ENGINEERING LIMITED,0,1,0.05,INE450D01021,0915-1530|1815-1915:17,2021-09-23,,NSE:PITTIENG-EQ,10,10,14134,PITTIENG
10100000001415,GLOBAL EDUCATION LIMITED,0,1,0.05,INE291W01011,0915-1530|1815-1915:17,2021-09-23,,NSE:GLOBAL-EQ,10,10,1415,GLOBAL
101000000014154,MINDA INDUSTRIES LTD.,0,1,0.05,INE405E01023,0915-1530|1815-1915:17,2021-09-23,,NSE:MINDAIND-EQ,10,10,14154,MINDAIND
101000000014174,IZMO LIMITED,0,1,0.05,INE848A01014,0915-1530|1815-1915:17,2021-09-23,,NSE:IZMO-EQ,10,10,14174,IZMO
101000000014198,TIMKEN INDIA LTD.,0,1,0.05,INE325A01013,0915-1530|1815-1915:17,2021-09-23,,NSE:TIMKEN-EQ,10,10,14198,TIMKEN
101000000014207,HUBTOWN LIMITED,0,1,0.05,INE703H01016,0915-1530|1815-1915:17,2021-09-23,,NSE:HUBTOWN-BE,10,10,14207,HUBTOWN
101000000014208,TV18 BROADCAST LIMITED,0,1,0.05,INE886H01027,0915-1530|1815-1915:17,2021-09-23,,NSE:TV18BRDCST-EQ,10,10,14208,TV18BRDCST
101000000014218,CAMBRIDGE TECH ENTER LTD,0,1,0.05,INE627H01017,0915-1530|1815-1915:17,2021-09-23,,NSE:CTE-EQ,10,10,14218,CTE
101000000014223,TECHNOCRAFT IND LTD,0,1,0.05,INE545H01011,0915-1530|1815-1915:17,2021-09-23,,NSE:TIIL-EQ,10,10,14223,TIIL
10100000001424,HINDUSTAN ZINC LIMITED,0,1,0.05,INE267A01025,0915-1530|1815-1915:17,2021-09-23,,NSE:HINDZINC-EQ,10,10,1424,HINDZINC
101000000014245,TVS SRICHAKRA LIMITED,0,1,0.05,INE421C01016,0915-1530|1815-1915:17,2021-09-23,,NSE:TVSSRICHAK-EQ,10,10,14245,TVSSRICHAK
101000000014255,REDINGTON (INDIA) LTD.,0,1,0.05,INE891D01026,0915-1530|1815-1915:17,2021-09-23,,NSE:REDINGTON-EQ,10,10,14255,REDINGTON
101000000014260,PEARL GLOBAL IND LIMITED,0,1,0.05,INE940H01014,0915-1530|1815-1915:17,2021-09-23,,NSE:PGIL-EQ,10,10,14260,PGIL
101000000014278,ORIENT BELL LIMITED,0,1,0.05,INE607D01018,0915-1530|1815-1915:17,2021-09-23,,NSE:ORIENTBELL-EQ,10,10,14278,ORIENTBELL
101000000014296,SEQUENT SCIENTIFIC LTD.,0,1,0.05,INE807F01027,0915-1530|1815-1915:17,2021-09-23,,NSE:SEQUENT-EQ,10,10,14296,SEQUENT
101000000014299,POWER FIN CORP LTD.,0,1,0.05,INE134E01011,0915-1530|1815-1915:17,2021-09-23,,NSE:PFC-EQ,10,10,14299,PFC
1010000000143,SHREE RAM PROTEINS LTD.,0,1,0.05,INE008Z01012,0915-1530|1815-1915:17,2021-09-23,,NSE:SRPL-BE,10,10,143,SRPL
101000000014304,FIRSTSOURCE SOLU. LTD.,0,1,0.05,INE684F01012,0915-1530|1815-1915:17,2021-09-23,,NSE:FSL-EQ,10,10,14304,FSL
101000000014309,INDIAN BANK,0,1,0.05,INE562A01011,0915-1530|1815-1915:17,2021-09-23,,NSE:INDIANB-EQ,10,10,14309,INDIANB
101000000014314,T T LIMITED,0,1,0.05,INE592B01016,0915-1530|1815-1915:17,2021-09-23,,NSE:TTL-EQ,10,10,14314,TTL
101000000014323,TRANSWARRANTY FIN. LTD.,0,1,0.05,INE804H01012,0915-1530|1815-1915:17,2021-09-23,,NSE:TFL-BE,10,10,14323,TFL
101000000014329,SMS PHARMACEUTICALS LTD.,0,1,0.05,INE812G01025,0915-1530|1815-1915:17,2021-09-23,,NSE:SMSPHARMA-EQ,10,10,14329,SMSPHARMA
101000000014334,HIMADRI SPECIALITY CHEM L,0,1,0.05,INE019C01026,0915-1530|1815-1915:17,2021-09-23,,NSE:HSCL-EQ,10,10,14334,HSCL
101000000014339,GANESH HOUSING CORP LTD,0,1,0.05,INE460C01014,0915-1530|1815-1915:17,2021-09-23,,NSE:GANESHHOUC-EQ,10,10,14339,GANESHHOUC
101000000014346,ORIENTAL TRIMEX LTD,0,1,0.05,INE998H01012,0915-1530|1815-1915:17,2021-09-23,,NSE:ORIENTALTL-EQ,10,10,14346,ORIENTALTL
101000000014356,MINDTREE LIMITED,0,1,0.05,INE018I01017,0915-1530|1815-1915:17,2021-09-23,,NSE:MINDTREE-EQ,10,10,14356,MINDTREE
101000000014361,APOLLO PIPES LIMITED,0,1,0.05,INE126J01016,0915-1530|1815-1915:17,2021-09-23,,NSE:APOLLOPIPE-EQ,10,10,14361,APOLLOPIPE
101000000014366,VODAFONE IDEA LIMITED,0,1,0.05,INE669E01016,0915-1530|1815-1915:17,2021-09-23,,NSE:IDEA-EQ,10,10,14366,IDEA
101000000014398,AMD INDUSTRIES LIMITED,0,1,0.05,INE005I01014,0915-1530|1815-1915:17,2021-09-23,,NSE:AMDIND-EQ,10,10,14398,AMDIND
1010000000144,GODREJ AGROVET LIMITED,0,1,0.05,INE850D01014,0915-1530|1815-1915:17,2021-09-23,,NSE:GODREJAGRO-EQ,10,10,144,GODREJAGRO
101000000014407,RAJ TV NETWORK LTD,0,1,0.05,INE952H01027,0915-1530|1815-1915:17,2021-09-23,,NSE:RAJTV-BE,10,10,14407,RAJTV
101000000014413,PAGE INDUSTRIES LTD,0,1,0.05,INE761H01022,0915-1530|1815-1915:17,2021-09-23,,NSE:PAGEIND-EQ,10,10,14413,PAGEIND
101000000014418,ASTRAL LIMITED,0,1,0.05,INE006I01046,0915-1530|1815-1915:17,2021-09-23,,NSE:ASTRAL-EQ,10,10,14418,ASTRAL
10100000001442,SANOFI INDIA LIMITED,0,1,0.05,INE058A01010,0915-1530|1815-1915:17,2021-09-23,,NSE:SANOFI-EQ,10,10,1442,SANOFI
101000000014423,LA OPALA RG LIMITED,0,1,0.05,INE059D01020,0915-1530|1815-1915:17,2021-09-23,,NSE:LAOPALA-EQ,10,10,14423,LAOPALA
101000000014428,NIP IND ETF GOLD BEES,4,1,0.01,INF204KB17I5,0915-1530|1815-1915:17,2021-09-23,,NSE:GOLDBEES-EQ,10,10,14428,GOLDBEES
101000000014435,JK TYRE & INDUSTRIES LTD,0,1,0.05,INE573A01042,0915-1530|1815-1915:17,2021-09-23,,NSE:JKTYRE-EQ,10,10,14435,JKTYRE
101000000014443,NAHAR SPINNING MILLS LTD.,0,1,0.05,INE290A01027,0915-1530|1815-1915:17,2021-09-23,,NSE:NAHARSPING-BE,10,10,14443,NAHARSPING
101000000014445,NAHAR POLY FILMS LIMITED,0,1,0.05,INE308A01027,0915-1530|1815-1915:17,2021-09-23,,NSE:NAHARPOLY-EQ,10,10,14445,NAHARPOLY
101000000014450,INDIABULLS REAL EST. LTD,0,1,0.05,INE069I01010,0915-1530|1815-1915:17,2021-09-23,,NSE:IBREALEST-EQ,10,10,14450,IBREALEST
101000000014466,KIRLOSKAR FERROUS IND LTD,0,1,0.05,INE884B01025,0915-1530|1815-1915:17,2021-09-23,,NSE:KIRLFER-EQ,10,10,14466,KIRLFER
101000000014470,JMT AUTO LIMITED,0,1,0.05,INE988E01036,0915-1530|1815-1915:17,2021-09-23,,NSE:JMTAUTOLTD-EQ,10,10,14470,JMTAUTOLTD
10100000001448,HLV LIMITED,0,1,0.05,INE102A01024,0915-1530|1815-1915:17,2021-09-23,,NSE:HLVLTD-EQ,10,10,1448,HLVLTD
101000000014480,GOKUL AGRO RESOURCES LTD,0,1,0.05,INE314T01025,0915-1530|1815-1915:17,2021-09-23,,NSE:GOKULAGRO-EQ,10,10,14480,GOKULAGRO
101000000014489,THEMIS MEDICARE LTD.,0,1,0.05,INE083B01016,0915-1530|1815-1915:17,2021-09-23,,NSE:THEMISMED-BE,10,10,14489,THEMISMED
101000000014490,NCL INDUSTRIES LIMITED,0,1,0.05,INE732C01016,0915-1530|1815-1915:17,2021-09-23,,NSE:NCLIND-EQ,10,10,14490,NCLIND
101000000014501,BALAJI AMINES LIMITED,0,1,0.05,INE050E01027,0915-1530|1815-1915:17,2021-09-23,,NSE:BALAMINES-EQ,10,10,14501,BALAMINES
101000000014511,BANSWARA SYNTEX LIMITED,0,1,0.05,INE629D01012,0915-1530|1815-1915:17,2021-09-23,,NSE:BANSWRAS-EQ,10,10,14511,BANSWRAS
101000000014523,ICRA LIMITED,0,1,0.05,INE725G01011,0915-1530|1815-1915:17,2021-09-23,,NSE:ICRA-EQ,10,10,14523,ICRA
101000000014535,UTI GOLD ETF,4,1,0.05,INF789F1AUX7,0915-1530|1815-1915:17,2021-09-23,,NSE:GOLDSHARE-EQ,10,10,14535,GOLDSHARE
101000000014537,DISH TV INDIA LTD.,0,1,0.05,INE836F01026,0915-1530|1815-1915:17,2021-09-23,,NSE:DISHTV-EQ,10,10,14537,DISHTV
101000000014547,NXTDIGITAL LIMITED,0,1,0.05,INE353A01023,0915-1530|1815-1915:17,2021-09-23,,NSE:NXTDIGITAL-EQ,10,10,14547,NXTDIGITAL
10100000001455,HIL LIMITED,0,1,0.05,INE557A01011,0915-1530|1815-1915:17,2021-09-23,,NSE:HIL-EQ,10,10,1455,HIL
101000000014552,THE PHOENIX MILLS LTD,0,1,0.05,INE211B01039,0915-1530|1815-1915:17,2021-09-23,,NSE:PHOENIXLTD-EQ,10,10,14552,PHOENIXLTD
101000000014557,ARO GRANITE IND. LTD.,0,1,0.05,INE210C01013,0915-1530|1815-1915:17,2021-09-23,,NSE:AROGRANITE-EQ,10,10,14557,AROGRANITE
101000000014567,BF UTILITIES LIMITED,0,1,0.05,INE243D01012,0915-1530|1815-1915:17,2021-09-23,,NSE:BFUTILITIE-EQ,10,10,14567,BFUTILITIE
101000000014582,SREE RAYALSEEMA HHP LTD.,0,1,0.05,INE917H01012,0915-1530|1815-1915:17,2021-09-23,,NSE:SRHHYPOLTD-EQ,10,10,14582,SRHHYPOLTD
101000000014592,FORTIS HEALTHCARE LTD,0,1,0.05,INE061F01013,0915-1530|1815-1915:17,2021-09-23,,NSE:FORTIS-EQ,10,10,14592,FORTIS
101000000014597,ALPHAGEO (INDIA) LIMITED,0,1,0.05,INE137C01018,0915-1530|1815-1915:17,2021-09-23,,NSE:ALPHAGEO-EQ,10,10,14597,ALPHAGEO
101000000014602,WEBSOL ENERGY SYSTEM LTD,0,1,0.05,INE855C01015,0915-1530|1815-1915:17,2021-09-23,,NSE:WEBELSOLAR-EQ,10,10,14602,WEBELSOLAR
101000000014607,TGB BANQUETS&HOTELS LTD,0,1,0.05,INE797H01018,0915-1530|1815-1915:17,2021-09-23,,NSE:TGBHOTELS-EQ,10,10,14607,TGBHOTELS
101000000014616,SIMBHAOLI SUGARS LTD.,0,1,0.05,INE748T01016,0915-1530|1815-1915:17,2021-09-23,,NSE:SIMBHALS-BE,10,10,14616,SIMBHALS
101000000014618,CHEMBOND CHEMICALS LTD,0,1,0.05,INE995D01025,0915-1530|1815-1915:17,2021-09-23,,NSE:CHEMBOND-EQ,10,10,14618,CHEMBOND
101000000014627,HILTON METAL FORGING LTD,0,1,0.05,INE788H01017,0915-1530|1815-1915:17,2021-09-23,,NSE:HILTON-EQ,10,10,14627,HILTON
10100000001465,ACCURACY SHIPPING LIMITED,0,1,0.05,INE648Z01015,0915-1530|1815-1915:17,2021-09-23,,NSE:ACCURACY-EQ,10,10,1465,ACCURACY
101000000014657,INSECTICIDES (I) LTD,0,1,0.05,INE070I01018,0915-1530|1815-1915:17,2021-09-23,,NSE:INSECTICID-EQ,10,10,14657,INSECTICID
101000000014665,MCDOWELL HOLDINGS LTD.,0,1,0.05,INE836H01014,0915-1530|1815-1915:17,2021-09-23,,NSE:MCDHOLDING-BE,10,10,14665,MCDHOLDING
101000000014667,K M SUGAR MILLS LTD,0,1,0.05,INE157H01023,0915-1530|1815-1915:17,2021-09-23,,NSE:KMSUGAR-EQ,10,10,14667,KMSUGAR
10100000001467,AKZO NOBEL INDIA LIMITED,0,1,0.05,INE133A01011,0915-1530|1815-1915:17,2021-09-23,,NSE:AKZOINDIA-EQ,10,10,1467,AKZOINDIA
101000000014672,NAVIN FLUORINE INT. LTD,0,1,0.05,INE048G01026,0915-1530|1815-1915:17,2021-09-23,,NSE:NAVINFLUOR-EQ,10,10,14672,NAVINFLUOR
101000000014677,GUJ. APOLLO IND. LTD.,0,1,0.05,INE826C01016,0915-1530|1815-1915:17,2021-09-23,,NSE:GUJAPOLLO-EQ,10,10,14677,GUJAPOLLO
101000000014687,GOA CARBON LIMITED,0,1,0.05,INE426D01013,0915-1530|1815-1915:17,2021-09-23,,NSE:GOACARBON-EQ,10,10,14687,GOACARBON
101000000014705,NAGREEKA EXPORTS LTD.,0,1,0.05,INE123B01028,0915-1530|1815-1915:17,2021-09-23,,NSE:NAGREEKEXP-BE,10,10,14705,NAGREEKEXP
101000000014707,TIME TECHNOPLAST LTD.,0,1,0.05,INE508G01029,0915-1530|1815-1915:17,2021-09-23,,NSE:TIMETECHNO-EQ,10,10,14707,TIMETECHNO
101000000014715,HINDUJA GLOBAL SOLS. LTD.,0,1,0.05,INE170I01016,0915-1530|1815-1915:17,2021-09-23,,NSE:HGS-BE,10,10,14715,HGS
101000000014732,DLF LIMITED,0,1,0.05,INE271C01023,0915-1530|1815-1915:17,2021-09-23,,NSE:DLF-EQ,10,10,14732,DLF
101000000014745,ADVANI HOT.& RES.(I) LTD,0,1,0.05,INE199C01026,0915-1530|1815-1915:17,2021-09-23,,NSE:ADVANIHOTR-EQ,10,10,14745,ADVANIHOTR
10100000001476,IDBI BANK LIMITED,0,1,0.05,INE008A01015,0915-1530|1815-1915:17,2021-09-23,,NSE:IDBI-EQ,10,10,1476,IDBI
101000000014761,NELCAST LIMITED,0,1,0.05,INE189I01024,0915-1530|1815-1915:17,2021-09-23,,NSE:NELCAST-EQ,10,10,14761,NELCAST
101000000014766,V2 RETAIL LIMITED,0,1,0.05,INE945H01013,0915-1530|1815-1915:17,2021-09-23,,NSE:V2RETAIL-EQ,10,10,14766,V2RETAIL
101000000014771,TARMAT LIMITED,0,1,0.05,INE924H01018,0915-1530|1815-1915:17,2021-09-23,,NSE:TARMAT-EQ,10,10,14771,TARMAT
101000000014788,SUN PHARMA ADV.RES.CO.LTD,0,1,0.05,INE232I01014,0915-1530|1815-1915:17,2021-09-23,,NSE:SPARC-EQ,10,10,14788,SPARC
101000000014797,MEGASOFT LTD,0,1,0.05,INE933B01012,0915-1530|1815-1915:17,2021-09-23,,NSE:MEGASOFT-BE,10,10,14797,MEGASOFT
1010000000148,ANSAL PROP & INFRA LTD,0,1,0.05,INE436A01026,0915-1530|1815-1915:17,2021-09-23,,NSE:ANSALAPI-EQ,10,10,148,ANSALAPI
10100000001480,RUDRABHISHEK ENTERP LTD,0,1,0.05,INE364Z01019,0915-1530|1815-1915:17,2021-09-23,,NSE:REPL-EQ,10,10,1480,REPL
101000000014813,ALLIED DIGITAL SERV. LTD,0,1,0.05,INE102I01027,0915-1530|1815-1915:17,2021-09-23,,NSE:ADSL-EQ,10,10,14813,ADSL
10100000001482,IFB AGRO INDUSTRIES LTD,0,1,0.05,INE076C01018,0915-1530|1815-1915:17,2021-09-23,,NSE:IFBAGRO-EQ,10,10,1482,IFBAGRO
101000000014832,W.S.INDUSTRIES (I) LTD.,0,1,0.05,INE100D01014,0915-1530|1815-1915:17,2021-09-23,,NSE:WSI-BE,10,10,14832,WSI
101000000014838,DECCAN CEMENTS LIMITED,0,1,0.05,INE583C01021,0915-1530|1815-1915:17,2021-09-23,,NSE:DECCANCE-EQ,10,10,14838,DECCANCE
101000000014847,VIP CLOTHING LIMITED,0,1,0.05,INE450G01024,0915-1530|1815-1915:17,2021-09-23,,NSE:VIPCLOTHNG-BE,10,10,14847,VIPCLOTHNG
101000000014848,ALPA LABORATORIES LTD,0,1,0.05,INE385I01010,0915-1530|1815-1915:17,2021-09-23,,NSE:ALPA-EQ,10,10,14848,ALPA
10100000001485,IFB INDUSTRIES LTD,0,1,0.05,INE559A01017,0915-1530|1815-1915:17,2021-09-23,,NSE:IFBIND-EQ,10,10,1485,IFBIND
101000000014853,OMAXE LIMITED,0,1,0.05,INE800H01010,0915-1530|1815-1915:17,2021-09-23,,NSE:OMAXE-EQ,10,10,14853,OMAXE
101000000014858,KOTAK GOLD ETF,4,1,0.01,INF174KA1HJ8,0915-1530|1815-1915:17,2021-09-23,,NSE:KOTAKGOLD-EQ,10,10,14858,KOTAKGOLD
101000000014889,ASIAN GRANITO IND. LTD.,0,1,0.05,INE022I01019,0915-1530|1815-1915:17,2021-09-23,,NSE:ASIANTILES-EQ,10,10,14889,ASIANTILES
101000000014894,CENTRAL BANK OF INDIA,0,1,0.05,INE483A01010,0915-1530|1815-1915:17,2021-09-23,,NSE:CENTRALBK-EQ,10,10,14894,CENTRALBK
101000000014908,KDDL LIMITED,0,1,0.05,INE291D01011,0915-1530|1815-1915:17,2021-09-23,,NSE:KDDL-EQ,10,10,14908,KDDL
10100000001491,IFCI LTD,0,1,0.05,INE039A01010,0915-1530|1815-1915:17,2021-09-23,,NSE:IFCI-EQ,10,10,1491,IFCI
101000000014912,KPR MILL LTD.,0,1,0.05,INE930H01023,0915-1530|1815-1915:17,2021-09-23,,NSE:KPRMILL-EQ,10,10,14912,KPRMILL
101000000014917,TAKE SOLUTIONS LTD,0,1,0.05,INE142I01023,0915-1530|1815-1915:17,2021-09-23,,NSE:TAKE-EQ,10,10,14917,TAKE
101000000014922,PURAVANKARA LIMITED,0,1,0.05,INE323I01011,0915-1530|1815-1915:17,2021-09-23,,NSE:PURVA-EQ,10,10,14922,PURVA
101000000014927,SRIKALAHASTHI PIPES LTD,0,1,0.05,INE943C01027,0915-1530|1815-1915:17,2021-09-23,,NSE:SRIPIPES-EQ,10,10,14927,SRIPIPES
101000000014936,ISMT LIMITED,0,1,0.05,INE732F01019,0915-1530|1815-1915:17,2021-09-23,,NSE:ISMTLTD-BE,10,10,14936,ISMTLTD
101000000014937,MAHINDRA CIE AUTO LTD,0,1,0.05,INE536H01010,0915-1530|1815-1915:17,2021-09-23,,NSE:MAHINDCIE-EQ,10,10,14937,MAHINDCIE
10100000001494,BURGER KING INDIA LIMITED,0,1,0.05,INE07T201019,0915-1530|1815-1915:17,2021-09-23,,NSE:BURGERKING-EQ,10,10,1494,BURGERKING
101000000014942,NAGREEKA CAP & INFR.LTD,0,1,0.05,INE245I01016,0915-1530|1815-1915:17,2021-09-23,,NSE:NAGREEKCAP-EQ,10,10,14942,NAGREEKCAP
101000000014947,MOTILAL OSWAL FIN LTD,0,1,0.05,INE338I01027,0915-1530|1815-1915:17,2021-09-23,,NSE:MOTILALOFS-EQ,10,10,14947,MOTILALOFS
101000000014956,INDOWIND ENERGY LTD,0,1,0.05,INE227G01018,0915-1530|1815-1915:17,2021-09-23,,NSE:INDOWIND-BE,10,10,14956,INDOWIND
101000000014961,MAGNUM VENTURES LTD.,0,1,0.05,INE387I01016,0915-1530|1815-1915:17,2021-09-23,,NSE:MAGNUM-BE,10,10,14961,MAGNUM
101000000014962,EMCO LIMITED,0,1,0.05,INE078A01026,0915-1530|1815-1915:17,2021-09-23,,NSE:EMCO-BZ,10,10,14962,EMCO
101000000014966,CSB BANK LIMITED,0,1,0.05,INE679A01013,0915-1530|1815-1915:17,2021-09-23,,NSE:CSBBANK-EQ,10,10,14966,CSBBANK
10100000001497,SHIVA MILLS LIMITED,0,1,0.05,INE644Y01017,0915-1530|1815-1915:17,2021-09-23,,NSE:SHIVAMILLS-EQ,10,10,1497,SHIVAMILLS
101000000014972,KAVERI SEED CO. LTD.,0,1,0.05,INE455I01029,0915-1530|1815-1915:17,2021-09-23,,NSE:KSCL-EQ,10,10,14972,KSCL
101000000014977,POWER GRID CORP. LTD.,0,1,0.05,INE752E01010,0915-1530|1815-1915:17,2021-09-23,,NSE:POWERGRID-EQ,10,10,14977,POWERGRID
101000000014982,CENTUM ELECTRONICS LTD,0,1,0.05,INE320B01020,0915-1530|1815-1915:17,2021-09-23,,NSE:CENTUM-EQ,10,10,14982,CENTUM
101000000015007,MANG.CHEM.FERT.LTD,0,1,0.05,INE558B01017,0915-1530|1815-1915:17,2021-09-23,,NSE:MANGCHEFER-EQ,10,10,15007,MANGCHEFER
101000000015018,MAAN ALUMINIUM LIMITED,0,1,0.05,INE215I01019,0915-1530|1815-1915:17,2021-09-23,,NSE:MAANALU-BE,10,10,15018,MAANALU
101000000015032,NIP IND ETF PSU BANK BEES,4,1,0.01,INF204KB16I7,0915-1530|1815-1915:17,2021-09-23,,NSE:PSUBNKBEES-EQ,10,10,15032,PSUBNKBEES
101000000015034,BAJAJ ELECT.LTD,0,1,0.05,INE193E01025,0915-1530|1815-1915:17,2021-09-23,,NSE:BAJAJELEC-EQ,10,10,15034,BAJAJELEC
101000000015039,CERA SANITARYWARE LTD,0,1,0.05,INE739E01017,0915-1530|1815-1915:17,2021-09-23,,NSE:CERA-EQ,10,10,15039,CERA
101000000015044,DELTA CORP LIMITED,0,1,0.05,INE124G01033,0915-1530|1815-1915:17,2021-09-23,,NSE:DELTACORP-EQ,10,10,15044,DELTACORP
101000000015049,ENERGY DEVE. CO.LTD,0,1,0.05,INE306C01019,0915-1530|1815-1915:17,2021-09-23,,NSE:ENERGYDEV-EQ,10,10,15049,ENERGYDEV
101000000015060,SRI ADHIKARI BROS.,0,1,0.05,INE416A01036,0915-1530|1815-1915:17,2021-09-23,,NSE:SABTN-BE,10,10,15060,SABTN
101000000015061,KOTAK PSU BANK,4,1,0.01,INF373I01023,0915-1530|1815-1915:17,2021-09-23,,NSE:KOTAKPSUBK-EQ,10,10,15061,KOTAKPSUBK
101000000015068,RELIGARE ENTER. LTD.,0,1,0.05,INE621H01010,0915-1530|1815-1915:17,2021-09-23,,NSE:RELIGARE-EQ,10,10,15068,RELIGARE
10100000001507,MOTILALAMC - G5,4,1,0.01,INF247L01AK4,0915-1530|1815-1915:17,2021-09-23,,NSE:MOGSEC-EQ,10,10,1507,MOGSEC
101000000015077,BARAK VALLEY CEM. LTD.,0,1,0.05,INE139I01011,0915-1530|1815-1915:17,2021-09-23,,NSE:BVCL-BE,10,10,15077,BVCL
10100000001508,ASTER DM HEALTHCARE LTD.,0,1,0.05,INE914M01019,0915-1530|1815-1915:17,2021-09-23,,NSE:ASTERDM-EQ,10,10,1508,ASTERDM
101000000015083,ADANI PORT & SEZ LTD,0,1,0.05,INE742F01042,0915-1530|1815-1915:17,2021-09-23,,NSE:ADANIPORTS-EQ,10,10,15083,ADANIPORTS
101000000015119,EDELWEISS FIN SERV LTD,0,1,0.05,INE532F01054,0915-1530|1815-1915:17,2021-09-23,,NSE:EDELWEISS-EQ,10,10,15119,EDELWEISS
10100000001512,THE INDIAN HOTELS CO. LTD,0,1,0.05,INE053A01029,0915-1530|1815-1915:17,2021-09-23,,NSE:INDHOTEL-EQ,10,10,1512,INDHOTEL
101000000015124,KOLTE PATIL DEV. LTD.,0,1,0.05,INE094I01018,0915-1530|1815-1915:17,2021-09-23,,NSE:KOLTEPATIL-EQ,10,10,15124,KOLTEPATIL
101000000015129,RENAISSANCE GLOBAL LTD,0,1,0.05,INE722H01016,0915-1530|1815-1915:17,2021-09-23,,NSE:RGL-EQ,10,10,15129,RGL
101000000015136,KAUSHALYA INFRA DEV LTD.,0,1,0.05,INE234I01010,0915-1530|1815-1915:17,2021-09-23,,NSE:KAUSHALYA-EQ,10,10,15136,KAUSHALYA
101000000015141,COLGATE PALMOLIVE LTD.,0,1,0.05,INE259A01022,0915-1530|1815-1915:17,2021-09-23,,NSE:COLPAL-EQ,10,10,15141,COLPAL
101000000015146,JYOTHY LABS LIMITED,0,1,0.05,INE668F01031,0915-1530|1815-1915:17,2021-09-23,,NSE:JYOTHYLAB-EQ,10,10,15146,JYOTHYLAB
10100000001515,THE INDIA CEMENTS LIMITED,0,1,0.05,INE383A01012,0915-1530|1815-1915:17,2021-09-23,,NSE:INDIACEM-EQ,10,10,1515,INDIACEM
101000000015151,MADHAV MARBLE & GRANITE,0,1,0.05,INE925C01016,0915-1530|1815-1915:17,2021-09-23,,NSE:MADHAV-EQ,10,10,15151,MADHAV
101000000015160,KALYANI FORGE LIMITED,0,1,0.05,INE314G01014,0915-1530|1815-1915:17,2021-09-23,,NSE:KALYANIFRG-BE,10,10,15160,KALYANIFRG
101000000015161,HITECH CORPORATION LTD,0,1,0.05,INE120D01012,0915-1530|1815-1915:17,2021-09-23,,NSE:HITECHCORP-EQ,10,10,15161,HITECHCORP
101000000015174,TRANS & RECTI. LTD,0,1,0.05,INE763I01026,0915-1530|1815-1915:17,2021-09-23,,NSE:TRIL-EQ,10,10,15174,TRIL
101000000015179,ECLERX SERVICES LTD,0,1,0.05,INE738I01010,0915-1530|1815-1915:17,2021-09-23,,NSE:ECLERX-EQ,10,10,15179,ECLERX
101000000015184,BRIGADE ENTER. LTD,0,1,0.05,INE791I01019,0915-1530|1815-1915:17,2021-09-23,,NSE:BRIGADE-EQ,10,10,15184,BRIGADE
101000000015189,BGR ENERGY SYSTEMS LTD,0,1,0.05,INE661I01014,0915-1530|1815-1915:17,2021-09-23,,NSE:BGRENERGY-EQ,10,10,15189,BGRENERGY
101000000015198,BURNPUR CEMENT LTD.,0,1,0.05,INE817H01014,0915-1530|1815-1915:17,2021-09-23,,NSE:BURNPUR-BE,10,10,15198,BURNPUR
101000000015199,MANAKSIA LTD.,0,1,0.05,INE015D01022,0915-1530|1815-1915:17,2021-09-23,,NSE:MANAKSIA-EQ,10,10,15199,MANAKSIA
101000000015204,ARIES AGRO LTD.,0,1,0.05,INE298I01015,0915-1530|1815-1915:17,2021-09-23,,NSE:ARIES-EQ,10,10,15204,ARIES
101000000015209,PPAP AUTOMOTIVE LIMITED,0,1,0.05,INE095I01015,0915-1530|1815-1915:17,2021-09-23,,NSE:PPAP-EQ,10,10,15209,PPAP
10100000001521,INDIA GLYCOLS LTD,0,1,0.05,INE560A01015,0915-1530|1815-1915:17,2021-09-23,,NSE:INDIAGLYCO-EQ,10,10,1521,INDIAGLYCO
101000000015214,DHUNSERI VENTURES LIMITED,0,1,0.05,INE477B01010,0915-1530|1815-1915:17,2021-09-23,,NSE:DVL-EQ,10,10,15214,DVL
101000000015219,PATEL INT. LOG. LTD,0,1,0.05,INE529D01014,0915-1530|1815-1915:17,2021-09-23,,NSE:PATINTLOG-EQ,10,10,15219,PATINTLOG
